PlotID,Genotype,Row,Column,Device_ID,Day,hour,ECS_.mAU,ECS_tau,gH.,vH.,Phi2,PhiNPQ,PhiNO,qL,NPQt,FvP_over_FmP,PS1_Active.Centers,PS1_Open.Centers,PS1_Over.Reduced.Centers,PS1_Oxidized.Centers,Light_Intensity,Ambient_Temperature,Ambient_Humidity,Leaf_Temperature,Leaf_Temperature_Differential,Relative_Chlorophyll,LEF
1238,PHB09,9,14,41:00:08:7f,7/24/20,15:37:07,0.00024,0.0028,360.471,0.087,0.531,0.32,0.149,0.729,2.141,0.608,13.043,0.248,0.853,-0.101,326.917,36.83,49.301,31.19,-5.64,74.74,78.11681715
1238,PHB09,9,14,41:00:13:09,7/25/20,14:43:53,0.00041,0.005,198.093,0.081,0.524,0.291,0.185,0.579,1.572,0.655,5.015,0.651,0.423,-0.074,394.677,31.39,56.381,29.51,-1.88,69.12,93.0648366
1238,PHB09,9,14,41:00:12:f5,7/28/20,15:24:24,0.00126,0.0075,133.668,0.168,0.304,0.566,0.13,0.479,4.351,0.477,4.654,0.523,0.168,0.308,1400.288,34.07,44.865,30.47,-3.6,79.52,191.5593984
1239,PHV53,9,15,41:00:12:f5,7/28/20,15:24:57,0.00125,0.0104,96.605,0.121,0.343,0.357,0.3,0.235,1.191,0.69,0.28,5.161,-13.352,9.191,1036.744,34.04,44.61,28.11,-5.93,74.46,160.0214364
1239,PHV53,9,15,41:00:08:7f,7/24/20,15:36:31,0.00045,0.0052,193.471,0.087,0.477,0.362,0.161,0.609,2.253,0.6,3.629,0.45,0.359,0.191,508.03,36.85,49.716,31.39,-5.46,68.65,109.0486395
1239,PHV53,9,15,41:00:13:09,7/25/20,14:44:23,8.00E-05,-0.0004,-2259.684,-0.181,0.628,0.192,0.181,0.712,1.061,0.703,5.249,0.57,0.449,-0.018,80.783,31.5,56.678,27.29,-4.21,69.33,22.8292758
1240,LH198,9,16,41:00:13:09,7/25/20,14:44:52,0.00084,0.0821,12.187,0.01,0.656,0.156,0.188,0.716,0.831,0.727,7.185,0.388,0.62,-0.008,95.053,31.61,56.09,26.53,-5.08,68.71,28.0596456
1240,LH198,9,16,41:00:08:7f,7/24/20,15:35:50,0.00137,0.007,143.229,0.196,0.426,0.374,0.2,0.438,1.876,0.629,5.241,0.746,0.043,0.21,984.652,36.85,50.082,32.97,-3.88,72.56,188.7577884
1240,LH198,9,16,41:00:12:f5,7/28/20,15:25:29,0.00171,0.0113,88.557,0.151,0.258,0.374,0.368,0.144,1.017,0.708,3.917,0.195,0.004,0.802,1446.956,34.02,43.861,27.99,-6.03,73.57,167.9915916
1241,ND230,9,17,41:00:08:7f,7/24/20,15:34:41,0.00047,0.0094,106.573,0.05,0.499,0.316,0.185,0.553,1.709,0.643,1.319,0.562,4.038,-3.6,145.073,36.85,49.613,30.43,-6.42,58.77,32.57614215
1241,ND230,9,17,41:00:12:f5,7/28/20,15:25:58,0.00152,0.0113,88.162,0.134,0.264,0.572,0.165,0.329,3.474,0.522,2.966,1.324,0.396,-0.721,1524.947,34.05,45.165,29.33,-4.72,62.23,181.1637036
1241,ND230,9,17,41:00:13:09,7/25/20,14:45:25,0.00017,0.0036,277.67,0.047,0.653,0.155,0.193,0.694,0.805,0.73,2.613,0.704,0.219,0.078,135.822,31.74,56.236,28.35,-3.39,58.6,39.9112947
1242,B77,9,18,41:00:12:f5,7/28/20,15:26:29,0.00014,0.0051,197.305,0.028,0.583,0.232,0.185,0.648,1.257,0.684,4.636,1.237,0.17,-0.407,162.835,34.08,46.576,27.71,-6.37,79.32,42.71976225
1242,B77,9,18,41:00:08:7f,7/24/20,15:33:58,0.00039,0.0035,285.097,0.111,0.593,0.25,0.157,0.773,1.589,0.653,3.316,0.607,-0.027,0.42,218.871,36.87,49.1,30.93,-5.94,75.8,58.40572635
1242,B77,9,18,41:00:13:09,7/25/20,14:45:57,9.00E-05,0.0031,322.71,0.029,0.642,0.161,0.197,0.669,0.819,0.729,5.195,0.485,0.482,0.033,134.281,31.87,56.134,28.39,-3.48,65.6,38.7937809
1243,A427,9,19,41:00:08:7f,7/24/20,15:33:22,0.00096,0.0044,225.46,0.216,0.316,0.59,0.094,0.69,6.279,0.401,4.87,0.312,0.46,0.228,1244.949,36.88,48.872,32.45,-4.43,69.26,177.0317478
1243,A427,9,19,41:00:13:09,7/25/20,14:46:27,0.00016,0.003,328.688,0.053,0.631,0.171,0.198,0.653,0.866,0.723,1.207,0.803,0.569,-0.373,132.21,32.01,56.646,28.35,-3.66,45.56,37.5410295
1243,A427,9,19,41:00:12:f5,7/28/20,15:27:02,0.002,0.0134,74.846,0.15,0.302,0.436,0.262,0.237,1.666,0.647,4.444,0.376,0.31,0.313,1271.928,34.11,46.424,27.25,-6.86,73.16,172.8550152
1244,ICI_740,9,20,41:00:12:f5,7/28/20,15:27:32,0.00123,0.0098,101.741,0.125,0.428,0.312,0.26,0.337,1.199,0.689,2.062,1.697,-0.34,-0.357,766.017,34.14,44.535,27.99,-6.15,73.84,147.5348742
1244,ICI_740,9,20,41:00:08:7f,7/24/20,15:32:45,0.00036,0.0044,225.077,0.081,0.543,0.28,0.177,0.628,1.578,0.654,4.456,1.647,-0.714,0.066,344.436,36.89,48.829,30.25,-6.64,70.03,84.1629366
1244,ICI_740,9,20,41:00:13:09,7/25/20,14:46:57,0.00017,0.0083,119.834,0.02,0.647,0.162,0.191,0.694,0.851,0.725,2.357,1.62,-0.005,-0.616,89.504,32.14,56.403,29.05,-3.09,66.54,26.0590896
1245,PHK05,9,21,41:00:12:f5,7/28/20,15:28:08,0.00117,0.0062,162.027,0.19,0.329,0.549,0.122,0.55,4.482,0.471,3.659,0.483,-0.005,0.522,1344.375,34.2,44.638,29.33,-4.87,60.22,199.0347188
1245,PHK05,9,21,41:00:08:7f,7/24/20,15:32:07,0.00052,0.0045,221.447,0.115,0.445,0.412,0.143,0.636,2.874,0.557,4.848,0.569,0.401,0.03,595.175,36.89,49.068,31.01,-5.88,77.47,119.1837938
1245,PHK05,9,21,41:00:13:09,7/25/20,14:47:31,0.00019,0.0039,256.589,0.049,0.594,0.204,0.202,0.603,1.007,0.709,4.483,0.718,0.289,-0.006,273.804,32.3,56.197,29.69,-2.61,69.45,73.1878092
1246,NC236,9,22,41:00:08:7f,7/24/20,15:31:27,0.00058,0.0039,254.479,0.148,0.495,0.35,0.154,0.657,2.27,0.599,-27.435,-0.005,1.102,-0.097,677.026,36.88,48.666,32.29,-4.59,64.74,150.8075415
1246,NC236,9,22,41:00:12:f5,7/28/20,15:28:39,0.00127,0.0064,156.192,0.198,0.349,0.47,0.181,0.395,2.598,0.576,4.989,0.32,0.208,0.472,1265.489,34.25,43.33,29.33,-4.92,63.04,198.7450475
1246,NC236,9,22,41:00:13:09,7/25/20,14:48:02,0.00031,0.0048,209.334,0.065,0.616,0.18,0.204,0.617,0.881,0.722,1.184,1.068,-1.309,1.241,289.881,32.43,55.823,29.55,-2.88,49.47,80.3550132
1247,MS1334,9,23,41:00:12:f5,7/28/20,15:29:10,0.00134,0.0097,103.298,0.138,0.319,0.424,0.257,0.254,1.646,0.648,5.647,0.376,0.425,0.199,493.187,34.29,44.888,29.47,-4.82,77.18,70.79699385
1247,MS1334,9,23,41:00:13:09,7/25/20,14:48:32,0.00011,0.0027,366.656,0.04,0.612,0.197,0.191,0.657,1.031,0.706,5.501,0.445,0.49,0.065,140.802,32.58,54.847,28.03,-4.55,67.93,38.7768708
1247,MS1334,9,23,41:00:08:7f,7/24/20,15:30:44,0.00061,0.0076,131.831,0.08,0.49,0.348,0.163,0.617,2.137,0.609,0.971,7.03,-0.756,-5.274,379.233,36.85,49.247,30.11,-6.74,73.17,83.6208765
1248,PHK42,9,24,41:00:12:f5,7/28/20,15:29:41,0.00121,0.0123,81.254,0.098,0.412,0.357,0.231,0.365,1.544,0.657,4.141,0.392,0.226,0.382,1092.78,34.31,44.6,26.79,-7.52,68.82,202.601412
1248,PHK42,9,24,41:00:08:7f,7/24/20,15:30:11,0.00033,0.0076,132.109,0.044,0.584,0.25,0.166,0.719,1.503,0.661,11.412,-0.223,0.529,0.694,382.064,36.83,50.171,30.25,-6.58,76.59,100.4064192
1248,PHK42,9,24,41:00:13:09,7/25/20,14:49:02,0.00025,0.0039,257.736,0.064,0.613,0.185,0.202,0.623,0.918,0.718,3.594,0.623,0.429,-0.052,260.86,32.71,54.838,29.51,-3.2,66.09,71.958231
1249,LH57,9,25,41:00:08:7f,7/24/20,15:29:37,0.00042,0.0057,175.381,0.074,0.444,0.424,0.132,0.691,3.223,0.536,5.611,-0.053,0.764,0.289,582.15,36.82,51.245,33.97,-2.85,57.21,116.31357
1249,LH57,9,25,41:00:12:f5,7/28/20,15:30:12,0.00167,0.0144,69.337,0.116,0.307,0.445,0.249,0.253,1.788,0.636,4.551,0.417,0.15,0.433,1318.117,34.32,43.962,27.93,-6.39,72.36,182.0978636
1249,LH57,9,25,41:00:13:09,7/25/20,14:49:31,0.00037,0.0074,135.747,0.05,0.514,0.309,0.177,0.596,1.749,0.64,1.488,0.985,-0.351,0.366,414.667,32.81,54.91,30.65,-2.16,51.07,95.9124771
1250,IDS91,9,26,41:00:08:7f,7/24/20,15:28:52,0.00017,0.0042,239.182,0.041,0.531,0.322,0.147,0.743,2.2,0.604,7.53,0.297,0.792,-0.089,165.566,36.8,51.06,32.03,-4.77,55.49,39.5619957
1250,IDS91,9,26,41:00:12:f5,7/28/20,15:30:41,0.00201,0.0145,69.203,0.139,0.303,0.509,0.189,0.329,2.696,0.569,7.423,0.139,0.39,0.47,1293.788,34.36,45.353,27.85,-6.51,58.72,176.4079938
1250,IDS91,9,26,41:00:13:09,7/25/20,14:50:07,0.0004,0.0082,121.452,0.049,0.565,0.258,0.177,0.656,1.46,0.665,-10.517,-1.365,0.234,2.132,419.312,32.95,55.495,30.47,-2.48,51.04,106.610076
1251,Il14H,9,27,41:00:13:09,7/25/20,14:50:40,0.00073,0.0082,121.391,0.089,0.51,0.276,0.214,0.489,1.294,0.68,3.611,-0.003,0.126,0.877,421.298,33.05,55.081,28.67,-4.38,58.13,96.687891
1251,Il14H,9,27,41:00:08:7f,7/24/20,15:28:15,0.00084,0.0082,121.404,0.102,0.468,0.358,0.174,0.551,2.055,0.615,1.675,1.43,-0.849,0.419,534.37,36.76,50.69,29.93,-6.83,66.17,112.538322
1251,Il14H,9,27,41:00:12:f5,7/28/20,15:31:17,0.00192,0.0144,69.284,0.133,0.308,0.31,0.382,0.165,0.812,0.729,1.783,0.962,-0.897,0.935,1477.521,34.38,45.342,27.35,-7.03,67.86,204.7844106
1252,LH188,9,28,41:00:12:f5,7/28/20,15:31:50,0.00104,0.0058,171.473,0.178,0.34,0.483,0.177,0.395,2.733,0.567,4.312,0.228,0.066,0.706,1316.258,34.41,44.84,27.85,-6.56,72.39,201.387474
1252,LH188,9,28,41:00:13:09,7/25/20,14:51:12,0.00015,0.0023,435.868,0.065,0.576,0.228,0.196,0.603,1.163,0.693,1.928,1.311,-0.46,0.149,159.159,33.13,54.747,30.51,-2.62,67.34,41.2540128
1252,LH188,10,28,41:00:08:7f,7/24/20,15:27:35,0.00121,0.0077,129.638,0.157,0.359,0.472,0.168,0.437,2.803,0.562,1.726,-0.467,-5.302,6.768,955.394,36.74,50.174,29.83,-6.91,76.28,154.3439007
1253,H84,10,1,41:00:12:f5,7/28/20,15:33:34,0.00034,0.0076,130.726,0.044,0.597,0.219,0.184,0.667,1.194,0.69,4.564,0.044,0.214,0.742,971.724,34.31,46.563,28.35,-5.96,70.79,261.0536526
1253,H84,10,1,41:00:08:7f,7/24/20,15:46:32,0.00029,0.0046,216.323,0.063,0.485,0.382,0.133,0.746,2.871,0.558,-3.32,-0.564,5.709,-4.145,365.477,36.92,48.843,30.15,-6.77,65.39,79.76535525
1253,H84,10,1,52:00:07:fc,7/25/20,14:32:24,0.00057,0.0052,190.678,0.109,0.506,0.297,0.197,0.528,1.512,0.66,3.98,0.734,0.234,0.032,637.682,29.79,65.431,29.97,0.18,71.73,145.2001914
1254,CQ702RC,10,2,41:00:12:f5,7/28/20,15:34:13,0.00098,0.0057,174.351,0.171,0.39,0.432,0.178,0.448,2.423,0.588,4.332,0.667,0.146,0.187,987.735,34.33,45.614,28.93,-5.4,74.41,173.3474925
1254,CQ702RC,10,2,41:00:08:7f,7/24/20,15:47:05,0.00035,0.0051,194.595,0.068,0.541,0.296,0.163,0.681,1.816,0.634,-1.556,-2.982,2.454,1.528,455.951,36.95,49.028,28.81,-8.14,76.85,111.001271
1254,CQ702RC,10,2,52:00:07:fc,7/25/20,14:33:12,0.00043,0.0046,217.734,0.094,0.537,0.267,0.196,0.561,1.36,0.674,2.743,1.075,-0.366,0.291,689.437,30.09,65.281,28.53,-1.56,76.28,166.6024511
1255,Mo46,10,3,41:00:12:f5,7/28/20,15:34:45,0.00187,0.0135,74.128,0.139,0.269,0.554,0.177,0.31,3.121,0.542,7.331,0.189,0.471,0.339,1298.841,34.37,45.558,28.81,-5.56,78.06,157.2247031
1255,Mo46,10,3,41:00:08:7f,7/24/20,15:47:39,0.00234,0.0157,63.628,0.149,0.255,0.531,0.214,0.245,2.487,0.583,3.243,0.638,-0.119,0.48,1203.954,37.02,48.989,31.77,-5.25,77.42,138.1537215
1255,Mo46,10,3,52:00:07:fc,7/25/20,14:33:46,0.00059,0.0078,128.322,0.076,0.487,0.333,0.181,0.553,1.842,0.632,2.094,1.209,-0.409,0.2,643.66,30.28,65.047,30.69,0.41,71.51,141.058089
1256,F115,10,4,52:00:07:fc,7/25/20,14:34:26,0.0003,0.0059,169.221,0.051,0.511,0.266,0.223,0.471,1.194,0.69,4.306,0.941,0.324,-0.265,771.836,30.53,63.823,28.89,-1.64,71.41,177.4836882
1256,F115,10,4,41:00:12:f5,7/28/20,15:35:14,0.00174,0.0175,57.23,0.1,0.282,0.41,0.309,0.187,1.327,0.677,6.14,-0.209,0.21,0.999,1377.625,34.42,47.479,30.19,-4.23,72.33,174.8206125
1256,F115,10,4,41:00:08:7f,7/24/20,15:48:13,0.00189,0.0192,52.042,0.098,0.325,0.442,0.233,0.287,1.902,0.627,5.267,0.79,0.704,-0.495,1343.379,37.03,47.938,30.65,-6.38,75.46,196.4691788
1257,B97,10,5,52:00:07:fc,7/25/20,14:35:06,0.00122,0.0119,84.049,0.103,0.474,0.288,0.238,0.408,1.211,0.688,-5.247,-0.206,1.805,-0.599,815.034,30.75,63.844,28.81,-1.94,77.28,173.8467522
1257,B97,10,5,41:00:12:f5,7/28/20,15:35:45,0.00156,0.0095,104.745,0.163,0.317,0.463,0.22,0.295,2.106,0.611,3.897,0.399,0.064,0.537,1340.482,34.51,48.221,32.55,-1.96,76.08,191.2197573
1257,B97,10,5,41:00:08:7f,7/24/20,15:48:50,0.00083,0.0054,185.848,0.154,0.452,0.382,0.166,0.56,2.308,0.596,-6.364,-0.203,1.534,-0.331,604.542,37.08,48.939,30.37,-6.71,77.6,122.9638428
1258,NC356,10,6,52:00:07:fc,7/25/20,14:35:43,0.00058,0.0056,177.993,0.103,0.45,0.356,0.194,0.476,1.838,0.632,2.003,0.209,-2.183,2.974,883.872,30.97,63.713,28.25,-2.72,68.76,178.98408
1258,NC356,10,6,41:00:12:f5,7/28/20,15:36:19,0.00059,0.0049,202.803,0.12,0.473,0.327,0.2,0.484,1.633,0.65,6.77,0.412,0.384,0.204,728.995,34.58,45.254,29.61,-4.97,66.22,155.1665858
1258,NC356,10,6,41:00:08:7f,7/24/20,15:49:24,0.00068,0.0035,282.48,0.192,0.309,0.582,0.109,0.58,5.328,0.435,9.766,0.1,0.66,0.24,1662.792,37.11,49.596,32.51,-4.6,55.82,231.2112276
1259,PHW51,10,7,41:00:12:f5,7/28/20,15:36:55,0.00195,0.0153,65.497,0.128,0.305,0.472,0.224,0.279,2.107,0.611,4.244,0.46,0.019,0.521,1197.065,34.65,43.946,28.43,-6.22,76.14,164.2971713
1259,PHW51,10,7,52:00:07:fc,7/25/20,14:36:27,0.00055,0.0056,178.871,0.098,0.457,0.374,0.169,0.554,2.215,0.603,3.028,0.645,0.221,0.134,849.953,31.22,63.726,30.25,-0.97,77.22,174.7928345
1259,PHW51,10,7,41:00:08:7f,7/24/20,15:49:56,0.00061,0.0054,184.171,0.112,0.439,0.432,0.128,0.7,3.366,0.528,5.025,-0.111,-0.041,1.152,663.288,37.16,49.235,33.37,-3.79,66.65,131.0325444
1260,LP5,10,8,52:00:07:fc,7/25/20,14:37:12,0.00118,0.0091,110.084,0.13,0.439,0.29,0.272,0.331,1.066,0.703,4.271,0.251,0.447,0.302,888.595,31.46,62.738,29.87,-1.59,75.86,175.5419423
1260,LP5,10,8,41:00:08:7f,7/24/20,15:50:37,0.00109,0.0058,172.685,0.188,0.308,0.58,0.112,0.566,5.196,0.441,4.159,0.753,0.257,-0.01,1603.245,37.22,48.875,33.33,-3.89,80.83,222.209757
1260,LP5,10,8,41:00:12:f5,7/28/20,15:37:26,0.0012,0.0069,145.705,0.175,0.307,0.559,0.134,0.471,4.176,0.485,3.589,0.426,-0.09,0.664,1600.841,34.72,43.072,29.47,-5.25,76.06,221.1561842
1261,W64A,10,9,52:00:07:fc,7/25/20,14:37:49,0.0006,0.0057,176.841,0.106,0.482,0.3,0.219,0.451,1.371,0.673,2.71,0.815,-0.166,0.351,845.668,31.66,62.721,30.47,-1.19,69.64,183.4253892
1261,W64A,10,9,41:00:08:7f,7/24/20,15:51:08,0.00032,0.0035,281.913,0.09,0.448,0.423,0.129,0.713,3.28,0.533,1.13,1.867,-2.311,1.444,441.28,37.25,48.97,33.37,-3.88,61.78,88.962048
1261,W64A,10,9,41:00:12:f5,7/28/20,15:37:55,0.00145,0.0069,144.658,0.21,0.296,0.574,0.13,0.468,4.431,0.473,5.375,0.412,0.123,0.465,1431.167,34.78,43.561,30.87,-3.91,73.44,190.6314444
1262,B8,10,10,52:00:07:fc,7/25/20,14:38:23,0.00058,0.0055,181.523,0.105,0.454,0.279,0.267,0.349,1.046,0.705,2.822,0.097,-0.063,0.966,771.754,31.84,62.229,29.33,-2.51,71.43,157.6693422
1262,B8,10,10,41:00:08:7f,7/24/20,15:51:44,0.00076,0.0046,219.144,0.167,0.369,0.509,0.122,0.618,4.163,0.486,3.914,0.387,0.139,0.474,951.092,37.34,49.506,33.15,-4.19,59.38,157.9288266
1262,B8,10,10,41:00:12:f5,7/28/20,15:38:25,0.00055,0.0036,278.711,0.153,0.325,0.502,0.172,0.387,2.918,0.555,3.611,0.462,0.19,0.347,1422.388,34.83,44.145,29.43,-5.4,69.96,208.024245
1263,CO192,10,11,41:00:12:f5,7/28/20,15:39:00,0.00087,0.0059,168.848,0.147,0.297,0.573,0.13,0.467,4.411,0.474,3.033,0.406,-0.034,0.628,1490.064,34.94,44.456,31.59,-3.35,76.73,199.1470536
1263,CO192,10,11,41:00:08:7f,7/24/20,15:52:22,0.00075,0.0047,213.755,0.16,0.426,0.397,0.176,0.495,2.25,0.6,0.862,-0.283,-4.422,5.705,964.95,37.41,49.342,32.07,-5.34,79.88,184.980915
1263,CO192,10,11,52:00:07:fc,7/25/20,14:39:27,0.00051,0.0052,190.743,0.097,0.451,0.392,0.157,0.59,2.5,0.582,2.426,1.265,-0.054,-0.212,875.684,32.17,60.563,29.61,-2.56,76.97,177.7200678
1264,A73,10,12,41:00:12:f5,7/28/20,15:39:31,0.00073,0.0056,178.059,0.13,0.319,0.561,0.121,0.541,4.651,0.463,2.698,0.815,-0.402,0.587,1048.216,34.99,43.967,31.85,-3.14,72.35,150.4714068
1264,A73,10,12,52:00:07:fc,7/25/20,14:40:07,0.00059,0.0049,204.205,0.12,0.444,0.379,0.178,0.511,2.128,0.609,-9.134,-0.229,1.268,-0.039,822.952,32.34,59.713,30.11,-2.23,73.02,164.4258096
1264,A73,10,12,41:00:08:7f,7/24/20,15:52:56,0.00112,0.0104,96.506,0.108,0.424,0.423,0.152,0.571,2.777,0.564,2.959,-0.503,-0.01,1.513,678.624,37.44,49.666,31.47,-5.97,71.13,129.4814592
1265,PHN18,10,13,41:00:08:7f,7/24/20,15:53:29,0.00113,0.0055,181.419,0.205,0.367,0.472,0.161,0.466,2.923,0.554,6.343,-0.138,-0.227,1.365,1721.061,37.48,49.474,31.67,-5.81,75.1,284.2332242
1265,PHN18,10,13,52:00:07:fc,7/25/20,14:40:43,0.00118,0.0072,138.018,0.163,0.437,0.306,0.257,0.349,1.194,0.69,6.096,0.251,0.368,0.38,909.218,32.51,59.529,29.93,-2.58,72.83,178.7977197
1265,PHN18,10,13,41:00:12:f5,7/28/20,15:40:03,0.00149,0.0066,151.06,0.225,0.308,0.563,0.129,0.49,4.372,0.476,4.166,0.379,0.335,0.287,1366.76,35.05,43.96,30.19,-4.86,71.13,189.432936
1266,WIL901,10,14,41:00:12:f5,7/28/20,15:40:33,0.00129,0.011,91.286,0.118,0.406,0.332,0.262,0.317,1.266,0.683,2.367,0.943,-0.686,0.742,717.338,35.11,44.558,31.07,-4.04,76.37,131.0576526
1266,WIL901,10,14,41:00:08:7f,7/24/20,15:54:04,0.00147,0.0101,98.777,0.145,0.435,0.382,0.184,0.485,2.08,0.613,-0.035,8.982,77.798,-85.779,665.122,37.53,49.651,32.45,-5.08,77.76,130.1976315
1266,WIL901,10,14,52:00:07:fc,7/25/20,14:41:27,0.00149,0.0108,93.005,0.139,0.43,0.303,0.267,0.329,1.135,0.696,-5.676,-0.288,1.212,0.076,859.915,32.69,58.553,29.43,-3.26,72.7,166.3935525
1267,DK84BRQ4,10,15,41:00:12:f5,7/28/20,15:41:04,0.00206,0.0115,87.019,0.179,0.305,0.411,0.284,0.22,1.447,0.666,5.576,-0.014,0.021,0.993,1361.936,35.14,44.464,30.43,-4.71,78.92,186.925716
1267,DK84BRQ4,10,15,52:00:07:fc,7/25/20,14:42:08,0.00047,0.004,250.461,0.118,0.479,0.314,0.207,0.475,1.522,0.659,3.165,0.624,0.139,0.237,721.337,32.84,57.433,30.25,-2.59,73.86,155.4841904
1267,DK84BRQ4,10,15,41:00:08:7f,7/24/20,15:54:37,0.00159,0.008,124.84,0.198,0.349,0.452,0.199,0.359,2.276,0.598,1.795,1.764,-1.149,0.384,1192.618,37.56,48.979,30.61,-6.95,78.12,187.3006569
1268,B87,10,16,52:00:07:fc,7/25/20,14:43:15,0.00049,0.0059,169.305,0.083,0.487,0.297,0.216,0.463,1.375,0.673,2.283,0.963,-0.048,0.085,687.594,33.08,57.603,29.29,-3.79,75.32,150.6862251
1268,B87,10,16,41:00:08:7f,7/24/20,15:55:08,0.00049,0.0035,285.849,0.14,0.495,0.332,0.172,0.589,1.929,0.625,4.682,0.223,-0.033,0.81,646.541,37.59,47.366,31.39,-6.2,72.04,144.0170078
1268,B87,10,16,41:00:12:f5,7/28/20,15:41:34,0.00188,0.0116,86.106,0.162,0.302,0.361,0.336,0.184,1.074,0.702,2.979,0.349,-0.069,0.72,1331.024,35.19,45.325,29.55,-5.64,76.57,180.8861616
1269,DK78371A,10,17,52:00:07:fc,7/25/20,14:43:55,0.00061,0.0083,121.094,0.074,0.499,0.294,0.207,0.495,1.42,0.668,1.873,0.687,-0.266,0.579,587.293,33.21,57.16,29.83,-3.38,74.67,131.8766432
1269,DK78371A,10,17,41:00:12:f5,7/28/20,15:42:02,0.00128,0.0102,98.358,0.126,0.405,0.355,0.241,0.345,1.475,0.664,2.021,1.271,-0.822,0.551,709.295,35.23,44.594,29.93,-5.3,72.6,129.2690138
1269,DK78371A,10,17,41:00:08:7f,7/24/20,15:55:39,0.00014,0.0033,306.042,0.043,0.495,0.364,0.141,0.719,2.576,0.577,3.568,1.15,0.466,-0.615,119.294,37.6,47.999,31.81,-5.79,62.66,26.5727385
1270,B97,10,18,41:00:08:7f,7/24/20,15:56:14,0.00201,0.0113,88.731,0.178,0.305,0.503,0.192,0.325,2.612,0.575,0.923,1.063,-2.306,2.243,1615.233,37.61,48.835,31.19,-6.42,75.28,221.6907293
1270,B97,10,18,41:00:12:f5,7/28/20,15:42:33,0.00192,0.0115,87.277,0.168,0.31,0.405,0.285,0.222,1.42,0.669,4.469,0.592,0.002,0.406,1628.071,35.28,45.589,29.43,-5.85,80.6,227.1159045
1270,B97,10,18,52:00:07:fc,7/25/20,14:44:42,0.00035,0.0037,269.824,0.094,0.537,0.25,0.213,0.516,1.174,0.692,3.999,0.25,0.292,0.458,545.707,33.34,57.094,30.15,-3.19,75.69,131.8700966
1271,L_289,10,19,52:00:07:fc,7/25/20,14:45:24,0.00029,0.0028,357.446,0.104,0.566,0.199,0.235,0.495,0.849,0.725,1.917,0.5,-0.274,0.774,734.352,33.44,56.854,29.69,-3.75,56.72,187.0394544
1271,L_289,10,19,41:00:12:f5,7/28/20,15:43:06,0.00092,0.0053,187.314,0.172,0.327,0.531,0.142,0.473,3.751,0.507,1.96,1.579,-1.172,0.593,1518.811,35.33,46.076,30.75,-4.58,74.96,223.4930387
1271,L_289,10,19,41:00:08:7f,7/24/20,15:57:22,0.00068,0.0043,234.119,0.159,0.386,0.454,0.16,0.495,2.839,0.56,-3.093,-1.104,1.695,0.409,1394.432,37.62,48.092,31.29,-6.33,74.85,242.2128384
1272,PHEG9,10,20,52:00:07:fc,7/25/20,14:46:05,0.00039,0.0044,227.842,0.089,0.479,0.324,0.197,0.499,1.644,0.649,3.855,0.269,0.509,0.222,899.981,33.53,56.358,29.51,-4.02,77.73,193.9909046
1272,PHEG9,10,20,41:00:08:7f,7/24/20,15:57:56,0.00029,0.0007,1369.398,0.397,0.465,0.399,0.136,0.7,2.93,0.554,1.052,0.312,-5.18,5.868,736.258,37.61,47.449,31.93,-5.68,82.89,154.0619865
1272,PHEG9,10,20,41:00:12:f5,7/28/20,15:43:49,0.00113,0.0068,147.395,0.167,0.319,0.505,0.175,0.373,2.88,0.557,12.811,0.131,0.923,-0.054,1596.952,35.4,45.479,29.97,-5.43,80.09,229.2424596
1273,LH194,10,21,41:00:12:f5,7/28/20,15:44:20,0.00123,0.0067,149.863,0.184,0.321,0.531,0.148,0.443,3.576,0.516,5.639,0.336,0.283,0.381,1359.608,35.44,45.459,30.83,-4.61,75.26,196.3953756
1273,LH194,10,21,41:00:08:7f,7/24/20,15:58:30,0.00099,0.0035,284.912,0.282,0.395,0.481,0.124,0.652,3.871,0.5,4.768,0.172,0.048,0.78,1463.385,37.6,47.38,32.67,-4.93,76.85,260.1166838
1273,LH194,10,21,52:00:07:fc,7/25/20,14:46:48,0.00035,0.0033,302.613,0.106,0.579,0.223,0.198,0.6,1.124,0.697,10.915,0.231,0.735,0.034,611.932,33.62,56.656,30.75,-2.87,72.83,159.4388826
1274,N199,10,22,41:00:08:7f,7/24/20,15:59:05,0.00011,0.002,508.955,0.056,0.596,0.232,0.172,0.711,1.348,0.675,12.799,0.197,0.82,-0.016,142.811,37.58,46.621,32.33,-5.25,76,38.3019102
1274,N199,10,22,41:00:12:f5,7/28/20,15:44:48,0.00157,0.0091,109.788,0.172,0.31,0.394,0.296,0.214,1.329,0.677,4.025,0.472,0.241,0.288,1353.911,35.49,46.418,29.65,-5.84,78.92,188.8705845
1274,N199,10,22,52:00:07:fc,7/25/20,14:47:32,0.00042,0.0048,206.284,0.087,0.45,0.318,0.231,0.399,1.377,0.672,-0.751,-1.413,3.193,-0.779,797.9,33.72,56.485,30.15,-3.57,79.69,161.57475
1275,DKWDAD1,10,23,41:00:12:f5,7/28/20,15:45:22,0.00093,0.0067,149.791,0.139,0.429,0.399,0.173,0.509,2.309,0.596,3.662,0.302,-0.068,0.766,662.882,35.55,46.122,30.25,-5.3,75.55,127.9693701
