ID,SampleWeight,phosphoricacid,glycericacid,Lserine,Lalanine,Lthreonine,Betaalanine,Dmalicacid,asparticacid,Lglutamicacid,transaconiticacid,glycerol1phosphate,shikimicacid,citricacid,quinicacid,fructose,Dglucose,tyrosine,galactonicacid,mucicacid,myoinositol,caffeicacid,Dglucose6phosphate,Sucrose,loganin,chlorogenicacid,Raffinose
PHT55,23.1,0.13299644,0.006765108,0.011082075,0.002482785,5.41E-04,3.36E-03,0.03415658,0.06012959,0.005190753,0.4552578,0.001520465,0.049863562,0.013274239,0.18704032,0.034073819,0.06919079,0.001372268,0.001116291,0.007660066,0.12217227,0.006068389,0.001801463,0.0723749,2.41E-04,0.004095633,0.000356058
PHT69,27.4,0.15936849,0.014216995,0.005869391,0.005527757,0.006553207,0.005314927,0.311079,0.05406057,0.007855335,0.31051163,5.19E-03,0.009103288,0.019168178,0.034971719,0.107641306,0.11060157,0.009486381,0.001412412,7.11E-03,0.25991291,0.001493675,0.005508409,1.28071414,0.000226373,0.004649352,5.88E-03
PHTM9,21.8,0.03849836,0.02688217,0.011873895,0.007184605,0.002454096,0.000635473,0.05197916,0.066386,0.003612161,0.11998694,4.36E-03,0.028558647,0.014139269,0.151142179,0.671197197,0.94077561,0.009417121,0.00230986,7.17E-03,0.20875489,0.003641426,0.002560704,2.33148309,0.000209037,0.004481755,1.55E-03
PHV37,17.5,0.07665983,0.008575506,0.00367674,0.008042452,0.002154871,0.001495217,0.16276938,0.04491113,NA,0.2191717,0.001781733,0.017573458,0.015234684,0.09132415,0.89792149,0.81809665,0.003251629,0.00199762,0.005395839,0.44153797,6.42E-03,0.002481366,0.26562883,0.00928047,0.017276281,0.004562942
PHV57,26.2,0.042326569,0.005643543,3.85E-02,0.003189987,0.003394146,2.42E-03,0.169630742,0.117464431,1.03E-02,0.1980198,5.05E-03,0.035224746,0.015603593,0.1166004,0.800077872,0.415999808,0.006288831,0.00247543,0.019096173,0.85380819,4.59E-03,0.005880513,2.30551627,4.24E-03,4.01E-02,0.006540385
PHV63,27.1,0.12044105,0.006203341,1.07E-02,0.00673222,0.002989976,1.01E-03,0.056307399,0.05633222,7.58E-03,0.30892715,6.36E-03,0.012,0.015192363,0.07170597,0.062873508,0.049061575,0.003791885,0.001290692,0.009670644,0.25728496,8.42E-04,0.004591885,0.21875497,8.82E-03,5.12E-02,0.004005728
PHV78,27.9,0.28175305,0.006336181,0.00913257,0.002021618,4.71E-05,6.63E-04,0.03054698,0.014465,0.005867241,0.5414747,0.002474875,0.013534962,0.010953438,0.04201798,0.205253071,0.62944944,0.001380158,0.001478965,0.010628788,0.36821213,NA,0.002281966,0.18421885,3.03E-03,0.004573343,0.000515991
PHVJ4,28.9,0.17715736,0.024538891,0.02632027,0.004817606,2.10E-03,2.38E-03,0.24914872,0.03926916,0.006885897,0.4133641,0.002553836,0.024108522,0.016086011,0.03125926,0.413831699,0.294979033,0.000977394,0.001779803,0.010640981,0.34033957,0.014391336,0.005787117,0.08625192,0.004822335,1.81E-02,1.45E-03
PHW03,26.7,0.09924854,0.013149841,0.01074284,0.005015953,0.005845103,0.008150307,0.19232196,0.20115529,0.09519309,0.55323229,4.19E-02,0.024150457,0.010534321,0.03905219,1.60958387,1.20393205,0.020323228,0.0020228,0.001638599,0.80035392,1.37E-03,0.005410004,6.7154937,0.004474131,NaN,0.028506372
PHW17,24.6,0.10845944,0.005998177,0.003674088,0.02400762,0.004033591,0.001190387,0.05589149,0.008080607,0.021309115,0.3096804,0.004959945,0.016293977,0.024680386,0.06418839,0.117530547,0.12278287,0.002291271,0.001054641,0.005816188,0.2959588,0.000854751,0.003489116,0.17042284,0.000265525,0.063256075,0.007625635
PHW20,28.5,0.02920726,0.005119867,0.007059859,0.004250856,0.002310299,0.000929065,0.02567352,0.073568062,0.003182843,0.17485143,8.00E-04,0.006758978,0.007035696,0.017059943,0.032463113,0.04113085,0.004549946,0.000847816,2.64E-03,0.09053969,0.001201073,0.001376524,0.03283124,0.001203428,0.010125515,1.64E-03
PHW30,22.7,0.2579925,0.018723006,0.011865627,0.000364289,0.003188259,0.002165335,0.07509748,0.10869223,0.030403574,0.276888604,1.29E-02,0.008546224,0.013105667,0.033363059,0.026690739,0.06121807,0.006896723,0.000983581,0.015257888,0.30653331,0.002077905,0.003892065,0.0974407,0.006140458,0.032574738,2.40E-03
PHW43,25.6,0.101131752,0.011696632,0.012523242,0.002722147,0.004812122,0.004476983,0.15920356,0.127909624,0.007751181,0.314771439,0.002342062,0.263127811,0.010765474,0.95307277,0.474283727,0.5516265,0.001464644,0.001722593,0.008475197,0.17370735,7.05E-04,0.002008878,0.03954976,2.37E-03,0.00385556,8.18E-04
PHW52,31.9,0.35535131,0.020217586,0.008447887,0.00244702,1.78E-03,3.07E-03,0.0286388,0.12236834,0.008695922,0.4647695,0.009932101,0.034123594,0.011042928,0.32857411,0.033592851,0.852913827,0.004794026,0.001606899,0.008395879,0.14062431,0.002727061,0.002348339,0.09036304,0.004569993,1.86E-02,1.34E-03
PHW53,20.4,0.18019281,0.014677564,0.024132095,0.008034547,0.003269071,0.002798406,0.08741822,0.074006847,0.003353483,0.21235147,NA,0.023694367,0.013882039,0.073408285,0.038208222,0.57745395,0.00199265,0.002470988,1.13E-02,0.65086224,0.002409597,0.006261882,4.83222069,0.000386252,0.016076767,7.93E-05
PHW86,26.9,0.06096951,0.005868883,0.008028751,0.014104517,0.001979465,0.003007264,0.07505583,0.02729212,NA,0.4310743,0.008627886,0.021770807,0.023410983,0.06780165,0.023123,0.01933123,0.0015177,0.001219788,0.008958901,0.17930545,3.65E-03,0.004006928,0.03163503,0.010185308,0.028823066,0.003023815
PHWG5,22,0.142462631,0.014034615,1.84E-02,0.001471189,0.001506934,3.95E-03,0.200437255,0.064310896,1.58E-02,0.51666488,4.80E-03,0.00480488,0.007254353,0.02180257,0.010883411,0.012902063,0.005341055,0.002436304,0.01907466,0.14194527,2.94E-03,0.004639325,0.11605049,1.54E-02,1.68E-02,0.001367717
PHZ51,21.7,0.08385379,0.008691028,0.003603347,0.02452787,0.001602865,0.000649766,0.05580393,0.035418189,0.003953553,0.27507597,0.005085526,0.00480159,0.006982024,0.01698336,0.004979386,0.01411275,0.000603431,NA,0.007306907,0.1831964,0.000401928,0.001212789,0.11470639,0.002993451,0.012551911,0.003423934
R113,33,0.157231376,0.028991723,0.009898305,0.003389831,0.004613323,0.003799764,0.1143177,0.464785179,0.058708711,0.171378959,0.032674813,0.0160473,0.013735909,0.06931652,0.027765077,0.04645487,0.009854159,0.003219551,0.01244935,0.55018999,2.56E-03,0.002680331,0.20663622,9.21E-02,0.049743792,2.38E-03
R181B,24.9,0.651689431,0.032220563,0.010678415,0.002483257,0.003192955,0.001144851,0.05131103,0.038890625,0.007556842,0.023593863,0.002801728,0.093375388,0.023005471,0.26097393,0.065389677,0.04387773,0.002098894,0.001806504,0.026987741,0.0992026,4.12E-04,0.000348672,0.06459539,2.01E-03,0.001946522,4.53E-05
R226,27.2,0.048049569,0.011481292,1.25E-02,0.005517894,0.00306961,1.62E-03,0.099538898,0.052704218,6.31E-03,0.20721089,2.58E-03,0.054547041,0.013710129,0.09248884,0.273413374,0.125953139,0.011468072,0.000951817,0.005228383,0.23556147,3.15E-03,0.001908922,1.73576269,1.05E-03,3.34E-02,NA
R229,23.5,0.09413172,0.005782857,0.009653139,0.002973908,1.74E-03,8.47E-04,0.02193315,0.06945498,0.006495599,0.2568061,0.002184912,0.030918679,0.011375858,0.60594573,0.026419691,0.08696073,0.004600142,0.001374129,0.005647468,0.12192399,0.00642557,0.002116439,0.13316279,0.000345478,1.60E-02,1.99E-04
R71,23.3,0.33551483,0.012829591,0.018549158,0.002880231,3.04E-04,1.64E-03,0.10836993,0.069696148,0.00463096,0.2401073,0.001378772,0.014247311,0.012656271,0.04809539,0.071713673,0.09180908,0.003914311,0.001240505,0.011744879,1.0252475,0.007976625,0.003616356,0.09121395,3.14E-04,0.011111968,0.000212269
S8326,27,0.186809567,0.007821599,1.18E-02,0.004419993,0.001496965,6.30E-04,0.012981212,0.007844158,NA,NA,1.37E-03,0.051998971,0.008843209,0.26901209,0.467874723,1.192131607,0.001804737,0.00149213,0.00951354,0.12919013,1.62E-02,0.001629097,NA,4.24E-03,7.82E-04,0.000335165
SD101,27.6,0.086663149,0.008041518,8.32E-03,0.00206238,0.005417919,6.50E-04,0.149140914,0.056223905,1.06E-02,0.26803895,3.85E-03,0.007586263,0.018836146,0.03311583,0.040590237,0.025684584,0.005586677,0.002027059,0.009968499,0.15325979,5.19E-03,0.002325329,0.1642104,2.00E-03,3.57E-02,0.00107338
SD102,23.6,0.213576385,0.019375811,0.135742662,0.027647304,0.0014425,0.0020695,0.39771938,0.082911706,0.011881087,0.4838541,0.012537333,0.055139258,0.025861303,0.11904903,1.174813155,0.708777073,0.008425774,0.002196571,0.010178925,0.9325481,0.00887357,0.004832383,8.61597973,0.00320076,0.035060655,0.008968128
SD40,20.8,0.21890827,0.006790524,0.002083016,0.001236892,0.001662107,0.000453204,0.05495717,0.12225634,0.007618348,0.262278723,3.86E-03,0.023020823,0.008380505,0.24073311,0.016345484,0.26607916,0.005409382,0.000541477,0.005211307,0.14154173,0.003741893,0.003428633,0.1214856,0.004950796,0.00463,3.12E-05
SD44,31.4,0.06776943,0.005688444,0.02889576,0.004781362,4.33E-03,8.38E-03,0.10010398,0.186270024,0.011582222,0.2866072,0.0056027,0.032670757,0.014179366,0.18054548,0.039431002,0.03964988,0.006453372,0.000798774,0.009801904,0.38261498,0.003488431,0.003086788,1.26769898,5.65E-03,0.014150032,0.00111016
Seagull_Seventeen,14.1,0.78417845,0.01468234,0.09003989,0.003007226,0.015124579,0.005572213,0.03493689,0.07597669,0.0160975,0.04798993,8.84E-05,0.048204067,0.03016071,0.16256711,0.2117441,0.36139783,0.031133636,NA,0.010525292,0.10887928,9.11E-03,0.009729261,0.2344426,0.009463918,0.01344407,0.008048752
SG_30A,24.4,0.06737005,0.009638918,0.018427531,0.010414773,0.008925024,0.008779551,0.22505984,0.526907747,0.01294977,0.30233944,1.51E-03,0.029886572,0.018768681,0.19730148,0.065567808,0.03967096,0.008590975,0.000961737,6.58E-03,0.17543207,0.001783388,0.002521528,2.29317764,0.005969771,0.019733111,9.54E-04
T242,32.9,0.04609573,0.004797725,0.013350538,0.0235309,0.000844738,0.000949755,0.12295724,0.006577574,0.004438325,0.51662278,0.00747754,0.01235727,0.017140352,0.06464817,0.431092373,0.28321139,0.006183028,0.000782815,0.00170914,0.3023738,0.000759804,0.002495721,12.84910616,0.008725191,0.108332695,0.013158495
Tr,23.2,0.16891518,0.020763686,0.032338639,0.000765728,0.006001168,0.003349811,0.05349211,0.1016459,0.072676857,0.33193228,2.35E-02,0.05546876,0.014347006,0.08874131,0.428623495,1.27320531,0.014238182,0.002154722,0.007194279,0.39077241,0.006050634,0.004954476,0.1221098,0.001096158,0.022121022,4.17E-03
TZU-CHIAO-HSI-WU_105,43.1,0.337414187,0.034691839,0.010869361,0.003283087,0.018433861,0.001847574,0.69755202,0.041740424,0.01308377,0.62598154,0.016859319,0.125390453,0.020819123,1.22517417,1.194378485,1.27987441,0.005115585,0.004654948,0.006185938,0.71488371,3.21E-03,0.004458967,2.19503375,4.29E-03,0.071882843,2.56E-03
Va17,25,0.094063002,0.005235704,1.72E-02,0.003919972,0.002085208,8.44E-04,0.065459908,0.088591374,7.11E-03,0.2761642,4.03E-03,0.007148505,0.02071052,0.0341945,0.042999919,0.024282051,0.003972602,0.001484508,0.004939891,0.4085573,4.08E-03,0.002689537,0.16751027,4.72E-05,3.83E-03,0.002802054
Va26,30.5,0.03665384,0.006575543,0.001334434,0.003471722,0.003535218,0.003288705,0.05993063,0.074564527,0.010532821,0.7947303,6.14E-03,0.016721787,0.01570959,0.067204625,1.432435597,1.39665389,0.010456252,0.002097227,4.31E-03,0.61728492,0.001301662,0.00475471,11.78154829,0.010622462,0.008306735,5.23E-03
Va52,28.1,0.07784755,0.013690123,0.01089217,0.018420377,0.005526908,0.009212175,0.19595491,0.230395768,0.005904375,0.88374644,2.29E-03,0.06496004,0.019658071,0.967622095,0.090192699,0.08074014,0.009629375,0.00122776,8.09E-03,0.15702617,0.002944241,0.003188601,8.6418072,0.012641163,0.004577281,1.29E-03
Va59,27.5,0.23521316,0.019664032,0.011046019,0.003889046,0.018446499,0.014979178,0.13509317,0.52808971,0.06085192,0.41543586,1.60E-02,0.01744777,0.022090274,0.070181042,0.087478826,0.13865224,0.036825946,0.000599944,0.005064229,0.39539102,0.012307665,0.005221273,0.10554171,0.000397022,0.015946146,4.27E-02
VaW6,26.1,0.2098473,0.010404526,0.002912208,0.02966481,0.001700049,0.00206439,0.38460816,0.302023102,0.012980128,0.57004634,0.024900641,0.071692642,0.007529508,0.46373135,0.141655609,0.14134548,0.002271775,0.004118695,0.004099154,0.3499516,0.000439983,0.001214681,0.11955514,0.000573617,0.021985912,0.003821801
W117HT,22.2,0.10903037,0.052012479,0.012537295,0.014300903,0.005847611,0.009381922,0.64068856,0.206426194,0.009814057,0.13201191,2.85E-02,0.138134185,0.022140012,1.379515855,0.11433735,0.24254715,0.010172637,0.002719691,1.54E-02,0.37449169,0.00257442,0.005078963,8.33092087,0.010378591,0.008756706,3.01E-03
W182E,28.05,0.314820181,0.030941956,0.007395,0.007385,0.0010935,0.001194315,0.0989,0.05135,0.00742,0.216305108,0.008532931,0.0337,0.03665,0.2215,0.869,0.7425,0.006915,0.00423,0.014355477,0.402541246,0.006366708,0.005375,0.176861651,0.0017985,0.12255,0.032818269
W22,25.4,0.08075462,0.012080896,0.015918437,0.000622783,0.002623319,0.003021246,0.02883471,0.02261506,0.018044348,0.280753554,1.75E-02,0.226036082,0.014013294,0.387558953,1.425357644,1.09668505,0.065114189,0.01493861,0.012499264,0.32400513,0.003270632,0.00341781,0.11906006,0.010565503,0.016365423,3.31E-02
W23,18.2,0.07182724,0.015847745,0.009279885,0.030257292,0.011034541,0.013432374,0.29730621,0.166532869,0.009075183,0.32586062,3.26E-05,0.059071375,0.021638123,0.371676609,0.550662173,0.41057311,0.015734995,0.001545938,8.87E-03,0.21609059,0.002490539,0.004712982,15.77971135,0.016070741,0.014033711,3.18E-03
W24,16.1,0.05325927,0.005311557,0.008131373,0.006550649,0.002879466,0.000984224,0.03200491,0.13689122,3.17E-04,0.3339461,0.007453533,0.025489509,0.029117311,0.14896762,0.30567618,0.34877598,0.002711361,0.00093542,0.007868371,0.75348735,1.89E-03,0.003137045,0.17897263,0.005943304,0.00786566,0.001285185
W32,25.4,0.14449932,0.008574644,0.00525624,0.005314237,0.006875097,0.00259597,0.22764096,0.2020242,0.01126013,0.2959681,0.00947737,0.043867983,0.011794705,0.2807039,0.041797763,0.18466814,0.002746004,0.00143352,0.005991282,0.4621268,2.77E-04,0.001742414,NA,0.000658133,0.027644116,0.007480276
W37A,31.3,0.03032471,0.006226977,0.016059605,0.008718071,2.80E-03,2.30E-03,0.06818782,0.08701716,0.009196603,0.4974621,0.004529399,0.016444248,0.023075554,0.03500706,0.944836281,0.95807315,0.002489579,0.001948959,0.001898986,1.02800095,0.001178159,0.004202301,8.32405136,0.002668272,2.06E-02,2.78E-02
W552,30.7,0.03975235,0.008772999,0.020765994,0.001031479,0.002777151,0.001808406,0.05465752,0.059811294,0.017503773,0.55340005,1.46E-02,0.010917992,0.017484471,0.037285244,0.17395317,0.18357427,0.010501781,0.001007351,3.91E-03,0.63633315,0.000913251,0.004684482,5.62143946,0.003736245,0.008776618,7.97E-03
W602S,25.2,0.10626981,0.005834977,0.001472474,0.001467897,0.005957397,0.003125717,0.12621857,0.13779127,0.015096573,0.67118561,0.009798185,0.133079813,0.012046368,0.51773295,0.520636713,0.41376167,0.001817996,0.000724224,0.01071462,0.4607184,3.29E-03,0.003357972,0.13341798,0.05090846,0.138754614,0.006672468
W603S,24.9,0.05401307,0.006222315,2.52E-02,2.52E-02,4.16E-03,0.002420264,9.37E-02,5.25E-02,9.02E-03,0.15370138,0.004561973,1.19E-02,1.06E-02,3.57E-02,9.42E-01,5.06E-01,2.33E-03,1.31E-03,0.00225533,0.343375781,0.002729364,2.09E-03,0.16843466,3.97E-04,2.51E-01,0.027474461
W604S,28.3,0.299670553,0.011198217,0.020442162,0.005311582,0.006406111,0.000874489,0.13005153,0.263275496,0.012013726,0.164443765,0.004902127,0.022568837,0.015199768,0.0829301,0.024219136,0.06289059,0.001265797,0.003511565,0.008523711,0.2859657,1.32E-03,0.002175446,0.05741714,2.42E-02,0.05362509,3.65E-03
W605S,31.4,0.131720716,0.014484899,4.04E-02,0.012594409,0.002623113,1.11E-03,0.008831917,0.015433611,6.01E-05,0.25471154,3.13E-03,0.090713487,0.018917613,0.45131988,0.266426234,0.301396837,0.006880183,0.002643913,0.020929437,0.06710547,3.09E-02,0.000967201,0.15222406,2.54E-02,1.83E-04,0.000220711
W64A,20,0.02381644,0.00358641,0.038875701,0.006694225,0.002485522,0.001127679,0.02879479,0.025490909,0.002662102,0.20313275,7.67E-04,0.572299644,0.008211599,0.949117433,0.167725845,0.12021718,0.003272218,0.000780607,3.34E-03,0.09661386,0.000621076,0.002187162,0.36924314,0.000973019,0.004845611,6.26E-04
W809G,25.3,0.04697555,0.010674465,0.009263861,0.014112415,0.001786511,0.000973534,0.08661136,0.03773845,1.08E-03,0.6608635,0.012980873,0.018911273,0.016626528,0.06249602,0.38107598,0.68186857,0.003933637,0.001652714,0.004242007,0.25087605,1.29E-03,0.002219759,3.5955072,0.000988825,0.009365801,0.007887661
W810G,27.2,0.141136349,0.010994361,0.015258711,0.004099231,0.002536161,0.000794058,0.07206074,0.010504568,0.007540766,0.219977106,0.003618714,0.011268014,0.010773583,0.06339475,0.074217501,0.20884925,0.001911861,0.00320035,0.003606655,0.18652009,7.24E-04,0.003274561,0.08784154,4.17E-03,0.016418258,2.72E-03
W812G,23.2,0.104235297,0.007689586,0.056449162,0.01186529,0.002730382,0.004027313,0.04875512,0.201473991,0.014045144,0.23852657,0.003404074,0.030120267,0.021648664,0.14894975,0.033867123,0.07111309,0.004238028,0.00874019,0.004643133,0.2214132,7.15E-04,0.002390568,0.20581723,2.80E-02,0.181798918,2.61E-03
W813G,25.1,0.168887966,0.013987866,0.022993983,0.005935705,0.025768361,0.003450801,0.825481865,0.120751025,0.014284003,0.226688605,0.00029786,0.00955762,0.023259242,0.043019345,0.589356459,0.34274317,0.007541967,0.002471709,0.025963851,0.347518815,0.001408,0.001093276,0.249552935,0.001605,0.001202684,0.0004595
W814G,25.8,0.286268336,0.004507028,6.48E-03,0.001404549,0.002676208,9.32E-04,0.007467416,0.008602096,2.06E-04,0.11977907,2.74E-02,0.134191669,0.006554562,0.10689088,0.784633785,0.629928955,0.029246103,0.005198058,0.014496294,0.10150064,3.47E-02,0.002190647,0.10345106,2.25E-02,7.87E-03,0.014511628
W815G,22.7,0.09789365,0.011560538,0.03635107,0.006626469,2.44E-03,9.46E-04,0.10685276,0.098366731,0.00297399,0.3399429,0.000464345,0.014358623,0.020223567,0.05841235,0.028142552,0.05640092,0.00312258,0.001075094,0.007452456,0.15565373,0.0063129,0.000789932,0.08863666,1.92E-03,0.004254488,0.000910115
W817G,21.6,0.13397849,0.008027568,0.02691741,0.001693665,0.009866659,0.008219979,0.12658409,0.16801511,0.02557277,0.22228298,1.91E-03,0.030884209,0.011620732,0.069205329,0.959889458,1.51889051,0.009381157,0.001331216,0.010860037,0.20850645,0.006609095,0.007662882,1.56643882,0.005922233,0.096599291,1.62E-02
W819G,24.8,0.251107476,0.009283258,0.01088398,0.002953658,0.00523492,0.00067705,0.14632881,0.030991889,0.012753428,0.193389212,0.004158853,0.009650866,0.011480761,0.05689544,0.016113084,0.02801147,0.007045039,0.005412907,0.006144633,0.44378743,2.18E-03,0.002149807,0.11105854,3.44E-04,0.004966194,2.87E-04
W821G,24.9,0.108514092,0.011487066,1.02E-02,0.004119328,0.005476602,5.02E-03,0.051723467,0.144531632,1.07E-02,0.29449763,4.84E-03,0.003214478,0.01870098,0.01051888,0.022123574,0.018033653,0.015574724,0.001339178,0.00747632,0.24441798,1.28E-03,0.001499788,0.19486012,2.30E-02,2.06E-03,0.001106179
W8304,39.3,2.968607498,0.023520376,NA,0.011280181,NA,NA,0.031440503,NA,4.20E-02,0.04903463,NA,0.118081889,NA,NA,0.136562185,0.212403398,NA,NA,NA,0.22920367,NA,NA,NA,NA,4.58E-02,NA
W9,21.5,0.03716769,0.001472226,0.014792743,0.019143738,0.002978093,0.00453202,0.02025552,0.08800993,8.63E-04,0.2806444,0.003593256,0.023733429,0.01828187,0.05356562,0.36718811,0.28964556,0.011519885,0.001089351,0.006111578,0.52720413,3.74E-03,0.002724979,1.3625507,0.000716088,0.029173775,0.002028115
Wf9,25.5,0.43065788,0.008333917,0.011852062,0.001729396,0.005296419,0.007677538,0.16306128,0.19240165,0.044103076,0.257419249,8.55E-03,0.015164215,0.037055149,0.056760482,0.108101182,0.33618936,0.010577709,0.001729396,0.012261716,0.665041,0.007956848,0.006518401,1.46762935,0.001397715,0.014674258,1.67E-02
WIL900,23.6,0.300302824,0.009318027,0.006033311,0.001555837,0.00742074,0.003476299,0.16028985,0.067298066,0.011994005,0.615650727,0.004843644,0.010856869,0.020420555,0.03425005,0.008004759,0.01515512,0.002967987,0.002139855,0.011056177,0.31578085,1.01E-03,0.001149496,0.21050096,9.21E-04,0.003275447,7.83E-04
WIL901,27,0.29336436,0.031768483,0.010407369,0.004907746,0.003913465,0.00259483,0.12255723,0.095875341,0.004686458,0.18807989,1.02E-02,0.115591201,0.020982962,0.236766138,0.403359699,2.07424549,0.002894933,0.002800962,3.97E-02,0.1655235,0.006596204,0.007481357,0.41699042,0.000412263,0.003461795,2.53E-03
WIL903,27.5,0.0777893,0.012875809,0.042265992,0.008396576,5.04E-03,8.18E-03,0.24682005,0.325711463,0.007379685,0.4151462,0.001146892,0.036225311,0.021562719,0.24497982,0.233539793,0.18522156,0.007932908,0.001073225,0.007449018,0.23274101,0.003237008,0.001489226,1.81189081,6.95E-03,0.006062348,0.002143561
WR3,23.6,0.052252682,0.007208433,1.40E-02,1.40E-02,1.66E-03,0.001486778,1.67E-01,1.57E-02,5.07E-03,0.19069018,0.000318148,1.16E-01,1.38E-02,6.16E-01,3.22E-02,3.16E-02,5.72E-03,2.25E-03,0.002889636,0.150365025,0.001087215,1.27E-03,0.081841084,2.17E-04,4.15E-03,0.003836565
WU-TAN-TZAO,24.3,0.14343663,0.022617757,0.036769322,0.010959877,0.004047195,0.000630652,0.22043435,0.066068466,0.009857767,0.37835749,1.00E-02,0.031162176,0.014379481,0.125570189,0.267307728,1.06557558,0.011853811,0.002819566,7.84E-03,0.37349914,0.001809298,0.00837604,1.08902692,0.00338899,0.015408118,1.10E-03
